analysis,model,model_name,seed,is_reference,experiment,fault,fault_type,mode,mode_name,sequence_length,decision_target,context_policy,uses_future_windows,crosses_experiment_or_split,transition_post_windows,n_pre_fault_test,n_post_fault_evaluated,post_fault_context_reset,context_fully_post_fault,score_threshold,score_top_k,auc_pr,auc_roc,sensitivity,sensitivity_ci95_low,sensitivity_ci95_high,specificity,specificity_ci95_low,specificity_ci95_high,balanced_accuracy,mcc,f1,precision,precision_defined,recall,false_positive_rate,tn,fp,fn,tp
post_fault_reset,ae_lstm,AE-LSTM,29,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,258,True,True,16.942502975463867,5,0.8132002174135143,0.6349378042184965,0.27906976744186046,0.22788539662472923,0.33673664408095666,1.0,0.9710823800431216,1.0,0.6395348837209303,0.33806170189140666,0.43636363636363634,1.0,True,0.27906976744186046,0.0,129,0,186,72
current_full,ae_lstm,AE-LSTM,42,True,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,258,False,False,17.381608963012695,5,0.8200310370901858,0.6546181118923142,0.27906976744186046,0.22788539662472923,0.33673664408095666,1.0,0.9710823800431216,1.0,0.6395348837209303,0.33806170189140666,0.43636363636363634,1.0,True,0.27906976744186046,0.0,129,0,186,72
transition,ae_lstm,AE-LSTM,42,True,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,7,False,False,17.381608963012695,5,0.04243466320779654,0.43410852713178294,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9710823800431216,1.0,0.5,0.0,0.0,,False,0.0,0.0,129,0,7,0
sustained,ae_lstm,AE-LSTM,42,True,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,251,False,True,17.381608963012695,5,0.8204423019566415,0.6607677815868309,0.2868525896414343,0.23444211838235018,0.34568899334823777,1.0,0.9710823800431216,1.0,0.6434262948207171,0.3466162220695528,0.4458204334365325,1.0,True,0.2868525896414343,0.0,129,0,179,72
post_fault_reset,ae_lstm,AE-LSTM,42,True,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,258,True,True,17.381608963012695,5,0.819920018968854,0.6542575566372213,0.27906976744186046,0.22788539662472923,0.33673664408095666,1.0,0.9710823800431216,1.0,0.6395348837209303,0.33806170189140666,0.43636363636363634,1.0,True,0.27906976744186046,0.0,129,0,186,72
current_full,ae_lstm,AE-LSTM,71,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,258,False,False,20.02474594116211,5,0.8027094157228453,0.6163992548524728,0.27906976744186046,0.22788539662472923,0.33673664408095666,1.0,0.9710823800431216,1.0,0.6395348837209303,0.33806170189140666,0.43636363636363634,1.0,True,0.27906976744186046,0.0,129,0,186,72
transition,ae_lstm,AE-LSTM,71,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,7,False,False,20.02474594116211,5,0.03756683853147075,0.37652270210409744,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9710823800431216,1.0,0.5,0.0,0.0,,False,0.0,0.0,129,0,7,0
sustained,ae_lstm,AE-LSTM,71,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,251,False,True,20.02474594116211,5,0.803337827465797,0.6230890391920689,0.2868525896414343,0.23444211838235018,0.34568899334823777,1.0,0.9710823800431216,1.0,0.6434262948207171,0.3466162220695528,0.4458204334365325,1.0,True,0.2868525896414343,0.0,129,0,179,72
post_fault_reset,ae_lstm,AE-LSTM,71,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,258,True,True,20.02474594116211,5,0.8024931036013636,0.6155880055285139,0.27906976744186046,0.22788539662472923,0.33673664408095666,1.0,0.9710823800431216,1.0,0.6395348837209303,0.33806170189140666,0.43636363636363634,1.0,True,0.27906976744186046,0.0,129,0,186,72
current_full,ae_lstm,AE-LSTM,101,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,258,False,False,20.34963035583496,5,0.8115481412276654,0.6307012799711555,0.27906976744186046,0.22788539662472923,0.33673664408095666,1.0,0.9710823800431216,1.0,0.6395348837209303,0.33806170189140666,0.43636363636363634,1.0,True,0.27906976744186046,0.0,129,0,186,72
transition,ae_lstm,AE-LSTM,101,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,7,False,False,20.34963035583496,5,0.03744571316438438,0.3698781838316722,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9710823800431216,1.0,0.5,0.0,0.0,,False,0.0,0.0,129,0,7,0
sustained,ae_lstm,AE-LSTM,101,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,251,False,True,20.34963035583496,5,0.8126885204636757,0.6379752308595077,0.2868525896414343,0.23444211838235018,0.34568899334823777,1.0,0.9710823800431216,1.0,0.6434262948207171,0.3466162220695528,0.4458204334365325,1.0,True,0.2868525896414343,0.0,129,0,179,72
post_fault_reset,ae_lstm,AE-LSTM,101,False,F3L,3,Afundamentos intermitentes de tensão,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,129,258,True,True,20.34963035583496,5,0.8116364771170106,0.6303106784448049,0.27906976744186046,0.22788539662472923,0.33673664408095666,1.0,0.9710823800431216,1.0,0.6395348837209303,0.33806170189140666,0.43636363636363634,1.0,True,0.27906976744186046,0.0,129,0,186,72
current_full,ae_denso,Autoencoder Denso,13,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,False,False,3.5103249549865723,5,0.7235787305190995,0.5332936979785969,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
transition,ae_denso,Autoencoder Denso,13,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,7,False,False,3.5103249549865723,5,0.05055420316010385,0.3251231527093596,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9577124930558795,0.9999999999999999,0.5,0.0,0.0,,False,0.0,0.0,87,0,7,0
sustained,ae_denso,Autoencoder Denso,13,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,167,False,True,3.5103249549865723,5,0.7220710989416432,0.5420194094569483,0.07784431137724551,0.04605451531521136,0.12861888671897576,1.0,0.9577124930558795,0.9999999999999999,0.5389221556886228,0.16763494087374575,0.14444444444444443,1.0,True,0.07784431137724551,0.0,87,0,154,13
post_fault_reset,ae_denso,Autoencoder Denso,13,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,True,True,3.5103249549865723,5,0.7235787305190995,0.5332936979785969,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
current_full,ae_denso,Autoencoder Denso,29,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,False,False,3.3771872520446777,5,0.7261507070766285,0.5390408244153785,0.07471264367816093,0.04417947281230249,0.12361862679045275,0.9885057471264368,0.9377280216427621,0.9979680922624077,0.5316091954022989,0.1322711693170675,0.13829787234042554,0.9285714285714286,True,0.07471264367816093,0.011494252873563218,86,1,161,13
transition,ae_denso,Autoencoder Denso,29,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,7,False,False,3.3771872520446777,5,0.06271008510123159,0.4548440065681445,0.0,5.551115123125783e-17,0.35433043506668743,0.9885057471264368,0.9377280216427621,0.9979680922624077,0.4942528735632184,-0.029413582210268817,0.0,0.0,True,0.0,0.011494252873563218,86,1,7,0
sustained,ae_denso,Autoencoder Denso,29,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,167,False,True,3.3771872520446777,5,0.7229043262103575,0.5425700323490948,0.07784431137724551,0.04605451531521136,0.12861888671897576,0.9885057471264368,0.9377280216427621,0.9979680922624077,0.5331750292518411,0.1379715468397959,0.143646408839779,0.9285714285714286,True,0.07784431137724551,0.011494252873563218,86,1,154,13
post_fault_reset,ae_denso,Autoencoder Denso,29,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,True,True,3.3771872520446777,5,0.7261507070766285,0.5390408244153785,0.07471264367816093,0.04417947281230249,0.12361862679045275,0.9885057471264368,0.9377280216427621,0.9979680922624077,0.5316091954022989,0.1322711693170675,0.13829787234042554,0.9285714285714286,True,0.07471264367816093,0.011494252873563218,86,1,161,13
current_full,ae_denso,Autoencoder Denso,42,True,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,False,False,3.461894989013672,5,0.727400814288732,0.537587528075043,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
transition,ae_denso,Autoencoder Denso,42,True,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,7,False,False,3.461894989013672,5,0.050561457669678005,0.3251231527093596,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9577124930558795,0.9999999999999999,0.5,0.0,0.0,,False,0.0,0.0,87,0,7,0
sustained,ae_denso,Autoencoder Denso,42,True,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,167,False,True,3.461894989013672,5,0.7260924520345948,0.5464932204556404,0.07784431137724551,0.04605451531521136,0.12861888671897576,1.0,0.9577124930558795,0.9999999999999999,0.5389221556886228,0.16763494087374575,0.14444444444444443,1.0,True,0.07784431137724551,0.0,87,0,154,13
post_fault_reset,ae_denso,Autoencoder Denso,42,True,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,True,True,3.461894989013672,5,0.727400814288732,0.537587528075043,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
current_full,ae_denso,Autoencoder Denso,71,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,False,False,3.792628526687622,5,0.7297486853482766,0.5413528867750033,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
transition,ae_denso,Autoencoder Denso,71,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,7,False,False,3.792628526687622,5,0.05051115548687367,0.32183908045977005,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9577124930558795,0.9999999999999999,0.5,0.0,0.0,,False,0.0,0.0,87,0,7,0
sustained,ae_denso,Autoencoder Denso,71,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,167,False,True,3.792628526687622,5,0.7285364355989329,0.5505540642852227,0.07784431137724551,0.04605451531521136,0.12861888671897576,1.0,0.9577124930558795,0.9999999999999999,0.5389221556886228,0.16763494087374575,0.14444444444444443,1.0,True,0.07784431137724551,0.0,87,0,154,13
post_fault_reset,ae_denso,Autoencoder Denso,71,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,True,True,3.792628526687622,5,0.7297486853482766,0.5413528867750033,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
current_full,ae_denso,Autoencoder Denso,101,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,False,False,3.144629955291748,5,0.732906958615461,0.5446558330030388,0.08620689655172414,0.05293752496662513,0.13735251789010972,1.0,0.9577124930558795,0.9999999999999999,0.5431034482758621,0.17460757394239454,0.15873015873015872,1.0,True,0.08620689655172414,0.0,87,0,159,15
transition,ae_denso,Autoencoder Denso,101,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,7,False,False,3.144629955291748,5,0.0559382844553652,0.38916256157635465,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9577124930558795,0.9999999999999999,0.5,0.0,0.0,,False,0.0,0.0,87,0,7,0
sustained,ae_denso,Autoencoder Denso,101,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,167,False,True,3.144629955291748,5,0.7306539532311032,0.5511735150388877,0.08982035928143713,0.05518782731353631,0.14289909523031924,1.0,0.9577124930558795,0.9999999999999999,0.5449101796407185,0.18082066819933643,0.16483516483516483,1.0,True,0.08982035928143713,0.0,87,0,152,15
post_fault_reset,ae_denso,Autoencoder Denso,101,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,True,True,3.144629955291748,5,0.732906958615461,0.5446558330030388,0.08620689655172414,0.05293752496662513,0.13735251789010972,1.0,0.9577124930558795,0.9999999999999999,0.5431034482758621,0.17460757394239454,0.15873015873015872,1.0,True,0.08620689655172414,0.0,87,0,159,15
current_full,ae_lstm,AE-LSTM,13,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,False,False,23.392887115478516,5,0.7463990208144187,0.560443915973048,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
transition,ae_lstm,AE-LSTM,13,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,7,False,False,23.392887115478516,5,0.05161512433008161,0.32512315270935965,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9577124930558795,0.9999999999999999,0.5,0.0,0.0,,False,0.0,0.0,87,0,7,0
sustained,ae_lstm,AE-LSTM,13,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,167,False,True,23.392887115478516,5,0.746101865800989,0.5703076605409869,0.07784431137724551,0.04605451531521136,0.12861888671897576,1.0,0.9577124930558795,0.9999999999999999,0.5389221556886228,0.16763494087374575,0.14444444444444443,1.0,True,0.07784431137724551,0.0,87,0,154,13
post_fault_reset,ae_lstm,AE-LSTM,13,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,True,True,23.392887115478516,5,0.7464990826544217,0.5611705641432159,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
current_full,ae_lstm,AE-LSTM,29,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,174,False,False,16.942502975463867,5,0.7348561456524723,0.5509314308363059,0.07471264367816093,0.04417947281230249,0.12361862679045275,1.0,0.9577124930558795,0.9999999999999999,0.5373563218390804,0.16189403145068332,0.13903743315508021,1.0,True,0.07471264367816093,0.0,87,0,161,13
transition,ae_lstm,AE-LSTM,29,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,7,False,False,16.942502975463867,5,0.050984281772066625,0.32019704433497537,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9577124930558795,0.9999999999999999,0.5,0.0,0.0,,False,0.0,0.0,87,0,7,0
sustained,ae_lstm,AE-LSTM,29,False,F3M,3,Afundamentos intermitentes de tensão,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,87,167,False,True,16.942502975463867,5,0.7341196921108493,0.5606029320669007,0.07784431137724551,0.04605451531521136,0.12861888671897576,1.0,0.9577124930558795,0.9999999999999999,0.5389221556886228,0.16763494087374575,0.14444444444444443,1.0,True,0.07784431137724551,0.0,87,0,154,13
